
Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg],Shutter Mode,Humidity [%],Pressure [hPa],Temperature [C],Wind Direction [deg],Wind Speed [m/s]
2024-11-21T18:55:00,1.40,157.993470,89.750002,SHUTTER_OPEN,12.00,556.18,4.20,254,5.4
2024-11-21T18:56:00,1.39,157.993583,89.750004,SHUTTER_OPEN,11.80,556.19,3.60,251,5.0
2024-11-21T18:57:00,1.40,157.993422,89.750085,SHUTTER_OPEN,12.10,556.19,3.10,270,3.4
2024-11-21T18:58:00,1.41,157.993481,89.750079,SHUTTER_OPEN,12.30,556.19,3.10,246,6.1
2024-11-21T18:59:00,1.39,157.993430,89.750114,SHUTTER_OPEN,12.50,556.19,3.00,267,3.5
2024-11-21T19:00:00,1.43,157.993519,89.750152,SHUTTER_OPEN,11.90,556.16,3.50,230,6.8
2024-11-21T19:01:00,1.34,157.993470,89.750163,SHUTTER_OPEN,11.80,556.17,4.00,251,6.0
2024-11-21T19:02:00,1.36,157.993446,89.750136,SHUTTER_OPEN,11.90,556.15,3.70,256,5.1
2024-11-21T19:03:00,1.36,157.993473,89.750106,SHUTTER_OPEN,11.90,556.21,3.90,243,6.4
2024-11-21T19:04:00,1.33,157.993438,89.750114,SHUTTER_OPEN,12.00,556.21,3.30,275,3.4
2024-11-21T19:05:00,1.38,157.993465,89.750101,SHUTTER_OPEN,11.80,556.16,3.40,247,5.7
2024-11-21T19:06:00,1.40,157.993465,89.750082,SHUTTER_OPEN,11.80,556.21,3.10,260,4.5
2024-11-21T19:07:00,1.42,157.993460,89.750004,SHUTTER_OPEN,11.80,556.21,3.50,277,5.9
2024-11-21T19:08:00,1.37,157.993425,89.750058,SHUTTER_OPEN,11.80,556.19,3.50,272,5.1
2024-11-21T19:09:00,1.39,157.993382,89.750120,SHUTTER_OPEN,11.80,556.19,3.40,291,5.0
2024-11-21T19:10:00,1.43,157.993411,89.750109,SHUTTER_OPEN,12.00,556.16,3.30,296,6.5
2024-11-21T19:11:00,1.43,157.993441,89.750096,SHUTTER_OPEN,11.50,556.22,3.80,265,5.5
2024-11-21T19:12:00,1.40,157.993414,89.750047,SHUTTER_OPEN,11.60,556.19,3.70,278,6.9
2024-11-21T19:13:00,1.44,157.993390,89.749986,SHUTTER_OPEN,11.40,556.20,3.50,264,5.9
2024-11-21T19:14:00,1.50,157.993401,89.750138,SHUTTER_OPEN,10.80,556.11,3.90,239,6.5
2024-11-21T19:15:00,1.54,157.993379,89.750165,SHUTTER_OPEN,11.00,556.07,3.70,227,4.7
2024-11-21T19:16:00,1.49,157.993342,89.750138,SHUTTER_OPEN,11.20,556.10,3.80,240,5.7
2024-11-21T19:17:00,1.45,157.993401,89.750120,SHUTTER_OPEN,11.30,556.08,4.00,238,7.7
2024-11-21T19:18:00,1.49,157.993468,89.750085,SHUTTER_OPEN,11.50,556.12,3.80,240,7.1
2024-11-21T19:19:00,1.46,157.993462,89.750085,SHUTTER_OPEN,11.30,556.10,3.80,256,6.1
2024-11-21T19:20:00,1.49,157.993411,89.750133,SHUTTER_OPEN,11.30,556.10,4.10,255,5.1
2024-11-21T19:21:00,1.50,157.993398,89.750133,SHUTTER_OPEN,11.20,556.10,4.10,256,3.3
2024-11-21T19:22:00,1.49,157.993403,89.750117,SHUTTER_OPEN,11.40,556.09,4.30,293,5.4
2024-11-21T19:23:00,1.47,157.993326,89.750171,SHUTTER_OPEN,11.60,556.12,3.50,254,3.9
2024-11-21T19:24:00,1.45,157.993433,89.750133,SHUTTER_OPEN,11.70,556.13,3.60,253,6.4
2024-11-21T19:25:00,1.40,157.993398,89.750125,SHUTTER_OPEN,11.60,556.10,3.40,258,4.7
2024-11-21T19:26:00,1.38,157.993395,89.750071,SHUTTER_OPEN,11.60,556.11,3.70,266,6.0
2024-11-21T19:27:00,1.35,157.993369,89.750130,SHUTTER_OPEN,11.60,556.08,3.60,252,5.1
2024-11-21T19:28:00,1.34,157.993382,89.750122,SHUTTER_OPEN,11.70,556.09,3.60,286,5.1
2024-11-21T19:29:00,1.38,157.993379,89.750122,SHUTTER_OPEN,11.60,556.06,3.60,283,4.0
2024-11-21T19:30:00,1.38,157.993395,89.750122,SHUTTER_OPEN,11.60,556.07,4.10,259,5.2
2024-11-21T19:31:00,1.34,157.993401,89.750117,SHUTTER_OPEN,11.20,556.05,3.90,261,5.6
2024-11-21T19:32:00,1.27,157.993374,89.750197,SHUTTER_OPEN,11.60,556.08,3.90,259,3.7
2024-11-21T19:33:00,1.32,157.993379,89.750136,SHUTTER_OPEN,10.60,556.05,5.30,250,7.2
2024-11-21T19:34:00,1.36,157.993411,89.750112,SHUTTER_OPEN,10.30,556.07,5.30,280,6.7
2024-11-21T19:35:00,1.37,157.993460,89.750090,SHUTTER_OPEN,9.90,556.10,5.00,249,7.8
2024-11-21T19:36:00,1.34,157.993422,89.750090,SHUTTER_OPEN,9.90,556.08,4.40,248,7.1
2024-11-21T19:37:00,1.38,157.993433,89.750168,SHUTTER_OPEN,10.70,556.09,3.60,257,5.5
2024-11-21T19:38:00,1.34,157.993414,89.750109,SHUTTER_OPEN,10.90,556.05,3.40,241,6.0
2024-11-21T19:39:00,1.30,157.993393,89.750155,SHUTTER_OPEN,10.80,556.03,3.60,252,6.4
2024-11-21T19:40:00,1.31,157.993422,89.750176,SHUTTER_OPEN,10.90,556.04,4.40,278,5.0
2024-11-21T19:41:00,1.28,157.993454,89.750047,SHUTTER_OPEN,10.80,556.04,4.20,263,6.4
2024-11-21T19:42:00,1.30,157.993436,89.750053,SHUTTER_OPEN,10.70,556.00,3.50,251,5.9
2024-11-21T19:43:00,1.35,157.993403,89.749948,SHUTTER_OPEN,11.10,556.03,3.60,293,6.2
2024-11-21T19:44:00,1.34,157.993406,89.750066,SHUTTER_OPEN,11.10,556.02,3.50,269,5.0
2024-11-21T19:45:00,1.36,157.993414,89.750133,SHUTTER_OPEN,11.10,556.03,3.40,285,4.6
2024-11-21T19:46:00,1.33,157.993401,89.750141,SHUTTER_OPEN,10.80,556.02,3.90,241,5.8
2024-11-21T19:47:00,1.32,157.993377,89.750165,SHUTTER_OPEN,10.60,555.97,3.90,276,4.8
2024-11-21T19:48:00,1.26,157.993390,89.750176,SHUTTER_OPEN,10.20,555.99,4.50,269,5.2
2024-11-21T19:49:00,1.28,157.993393,89.750101,SHUTTER_OPEN,10.20,556.01,4.30,267,4.6
2024-11-21T19:50:00,1.31,157.993395,89.750155,SHUTTER_OPEN,10.40,555.99,3.80,274,5.9
2024-11-21T19:51:00,1.34,157.993398,89.750133,SHUTTER_OPEN,10.70,556.03,3.80,285,5.0
2024-11-21T19:52:00,1.35,157.993403,89.750184,SHUTTER_OPEN,10.20,555.98,3.50,253,2.3
2024-11-21T19:53:00,1.34,157.993390,89.750173,SHUTTER_OPEN,10.40,555.96,3.40,233,3.6
2024-11-21T19:54:00,1.39,157.993387,89.750184,SHUTTER_OPEN,10.60,555.98,3.60,279,4.0
2024-11-21T19:55:00,1.35,157.993481,89.750112,SHUTTER_OPEN,10.40,555.98,3.60,249,6.9
2024-11-21T19:56:00,1.34,157.993449,89.750187,SHUTTER_OPEN,10.50,556.05,4.20,242,6.2
2024-11-21T19:57:00,1.36,157.993433,89.750133,SHUTTER_OPEN,10.50,556.01,4.20,244,5.6
2024-11-21T19:58:00,1.34,157.993449,89.750155,SHUTTER_OPEN,10.00,556.02,4.30,247,4.4
2024-11-21T19:59:00,1.35,157.993444,89.750155,SHUTTER_OPEN,9.40,556.01,4.10,290,4.7
2024-11-21T20:00:00,1.36,157.993444,89.750128,SHUTTER_OPEN,9.80,556.03,4.60,276,5.4
2024-11-21T20:01:00,1.40,157.993489,89.750133,SHUTTER_OPEN,9.70,556.05,5.10,255,5.8
2024-11-21T20:02:00,1.38,157.993438,89.750117,SHUTTER_OPEN,9.90,555.97,4.30,246,8.4
2024-11-21T20:03:00,1.39,157.993457,89.750130,SHUTTER_OPEN,9.70,556.01,3.90,232,5.8
2024-11-21T20:04:00,1.34,157.993425,89.750133,SHUTTER_OPEN,9.90,556.00,4.30,254,4.7
2024-11-21T20:05:00,1.39,157.993449,89.750066,SHUTTER_OPEN,9.90,556.00,4.30,273,3.9
2024-11-21T20:06:00,1.34,157.993449,89.750112,SHUTTER_OPEN,10.40,555.97,3.80,261,4.4
2024-11-21T20:07:00,1.42,157.993492,89.750104,SHUTTER_OPEN,9.70,555.94,4.70,253,7.4
2024-11-21T20:08:00,1.38,157.993460,89.750195,SHUTTER_OPEN,9.60,555.91,3.80,228,4.9
2024-11-21T20:09:00,1.41,157.993462,89.750133,SHUTTER_OPEN,10.00,555.95,3.70,246,6.6
2024-11-21T20:10:00,1.33,157.993452,89.750155,SHUTTER_OPEN,10.00,555.92,3.40,243,5.3
2024-11-21T20:11:00,1.36,157.993425,89.750165,SHUTTER_OPEN,10.20,555.91,3.90,257,3.7
2024-11-21T20:12:00,1.39,157.993489,89.750168,SHUTTER_OPEN,9.60,555.94,4.10,238,8.1
2024-11-21T20:13:00,1.33,157.993468,89.750171,SHUTTER_OPEN,10.00,555.97,3.60,243,7.8
2024-11-21T20:14:00,1.36,157.993473,89.750144,SHUTTER_OPEN,9.80,556.00,3.60,240,5.8
2024-11-21T20:15:00,1.37,157.993468,89.750179,SHUTTER_OPEN,9.70,555.98,3.60,234,4.3
2024-11-21T20:16:00,1.33,157.993433,89.750203,SHUTTER_OPEN,9.60,556.00,3.40,241,5.9
2024-11-21T20:17:00,1.34,157.993484,89.750187,SHUTTER_OPEN,9.80,556.01,3.90,257,7.0
2024-11-21T20:18:00,1.30,157.993489,89.750214,SHUTTER_OPEN,9.70,556.04,3.30,256,5.3
2024-11-21T20:19:00,1.29,157.993452,89.750184,SHUTTER_OPEN,10.00,556.02,3.20,271,7.1
2024-11-21T20:20:00,1.29,157.993468,89.750163,SHUTTER_OPEN,9.60,556.03,3.30,251,5.6
2024-11-21T20:21:00,1.35,157.993446,89.750203,SHUTTER_OPEN,9.60,555.96,3.00,257,2.2
2024-11-21T20:22:00,1.31,157.993484,89.750197,SHUTTER_OPEN,9.80,555.93,3.50,239,5.7
2024-11-21T20:23:00,1.33,157.993519,89.750130,SHUTTER_OPEN,10.00,555.93,3.50,259,6.3
2024-11-21T20:24:00,1.32,157.993513,89.750133,SHUTTER_OPEN,9.90,555.95,3.30,247,8.6
2024-11-21T20:25:00,1.29,157.993516,89.750157,SHUTTER_OPEN,10.00,555.92,3.10,253,6.5
2024-11-21T20:26:00,1.30,157.993465,89.750160,SHUTTER_OPEN,9.90,555.96,3.00,268,4.9
2024-11-21T20:27:00,1.30,157.993436,89.750181,SHUTTER_OPEN,9.90,555.97,3.10,266,4.9
2024-11-21T20:28:00,1.32,157.993465,89.750136,SHUTTER_OPEN,9.80,555.96,3.10,276,5.4
2024-11-21T20:29:00,1.32,157.993487,89.750189,SHUTTER_OPEN,9.60,556.00,3.10,247,8.1
2024-11-21T20:30:00,1.33,157.993457,89.750149,SHUTTER_OPEN,9.50,555.99,3.30,283,4.7
2024-11-21T20:31:00,1.30,157.993476,89.750200,SHUTTER_OPEN,9.30,555.98,3.50,250,6.5
2024-11-21T20:32:00,1.32,157.993540,89.750128,SHUTTER_OPEN,8.90,556.02,3.60,237,7.0
2024-11-21T20:33:00,1.29,157.993503,89.750184,SHUTTER_OPEN,9.20,555.98,3.20,241,8.1
2024-11-21T20:34:00,1.30,157.993521,89.750168,SHUTTER_OPEN,9.20,556.00,3.30,245,8.6
2024-11-21T20:35:00,1.24,157.993508,89.750187,SHUTTER_OPEN,9.20,555.99,2.70,253,6.1
2024-11-21T20:36:00,1.26,157.993484,89.750211,SHUTTER_OPEN,9.40,555.99,3.00,239,6.2
2024-11-21T20:37:00,1.26,157.993500,89.750114,SHUTTER_OPEN,9.00,555.94,2.90,257,7.0
2024-11-21T20:38:00,1.25,157.993521,89.750141,SHUTTER_OPEN,8.80,555.98,3.00,260,7.4
2024-11-21T20:39:00,1.26,157.993511,89.750112,SHUTTER_OPEN,8.50,555.99,2.70,254,5.0
2024-11-21T20:40:00,1.26,157.993513,89.750152,SHUTTER_OPEN,8.60,556.00,2.90,243,8.2
2024-11-21T20:41:00,1.25,157.993495,89.750138,SHUTTER_OPEN,8.40,556.00,3.00,276,3.9
2024-11-21T20:42:00,1.24,157.993516,89.750246,SHUTTER_OPEN,8.30,555.99,2.90,246,6.3
2024-11-21T20:43:00,1.24,157.993551,89.750275,SHUTTER_OPEN,8.40,555.95,2.90,228,6.3
2024-11-21T20:44:00,1.24,157.993508,89.750265,SHUTTER_OPEN,8.30,556.00,3.00,250,7.7
2024-11-21T20:45:00,1.24,157.993535,89.750259,SHUTTER_OPEN,8.20,555.98,3.00,240,7.6
2024-11-21T20:46:00,1.29,157.993497,89.750281,SHUTTER_OPEN,8.40,555.99,2.50,237,4.1
2024-11-21T20:47:00,1.28,157.993513,89.750147,SHUTTER_OPEN,7.70,556.01,2.90,275,5.8
2024-11-21T20:48:00,1.32,157.993521,89.750240,SHUTTER_OPEN,7.10,556.01,3.30,253,7.3
2024-11-21T20:49:00,1.37,157.993516,89.750211,SHUTTER_OPEN,7.20,556.01,3.00,260,5.6
2024-11-21T20:50:00,1.38,157.993540,89.750173,SHUTTER_OPEN,7.20,556.07,3.00,255,5.9
2024-11-21T20:51:00,1.39,157.993591,89.750160,SHUTTER_OPEN,7.10,556.05,3.10,255,6.9
2024-11-21T20:52:00,1.38,157.993567,89.750197,SHUTTER_OPEN,6.90,556.07,3.20,249,7.3
2024-11-21T20:53:00,1.38,157.993540,89.750149,SHUTTER_OPEN,7.10,556.05,3.00,253,4.9
2024-11-21T20:54:00,1.34,157.993538,89.750168,SHUTTER_OPEN,6.90,556.05,3.20,251,6.9
2024-11-21T20:55:00,1.32,157.993529,89.750240,SHUTTER_OPEN,6.60,556.07,3.50,238,7.6
2024-11-21T20:56:00,1.30,157.993538,89.750184,SHUTTER_OPEN,6.50,556.03,3.10,242,6.6
2024-11-21T20:57:00,1.31,157.993473,89.750144,SHUTTER_OPEN,6.60,556.02,2.80,278,5.5
2024-11-21T20:58:00,1.33,157.993484,89.750173,SHUTTER_OPEN,6.40,556.05,3.40,262,5.4
2024-11-21T20:59:00,1.36,157.993497,89.750184,SHUTTER_OPEN,6.00,556.01,3.30,241,7.9
2024-11-21T21:00:00,1.34,157.993473,89.750232,SHUTTER_OPEN,6.20,556.05,2.80,248,5.1
2024-11-21T21:01:00,1.35,157.993495,89.750240,SHUTTER_OPEN,6.20,556.04,3.20,239,8.0
2024-11-21T21:02:00,1.35,157.993495,89.750168,SHUTTER_OPEN,6.30,556.10,3.00,245,9.7
2024-11-21T21:03:00,1.37,157.993476,89.750157,SHUTTER_OPEN,6.50,556.10,3.10,288,6.4
2024-11-21T21:04:00,1.35,41.310507,63.195897,SHUTTER_OPEN,6.30,556.11,2.70,248,4.9
2024-11-21T21:05:00,1.30,40.899075,63.346336,SHUTTER_OPEN,6.40,556.16,2.40,260,6.6
2024-11-21T21:06:00,1.32,40.360808,63.496513,SHUTTER_OPEN,6.40,556.11,2.60,248,8.5
2024-11-21T21:07:00,1.33,39.933130,63.645193,SHUTTER_OPEN,6.30,556.06,2.50,249,6.4
2024-11-21T21:08:00,1.30,39.466803,63.784848,SHUTTER_OPEN,6.30,556.10,2.70,239,8.2
2024-11-21T21:09:00,1.33,39.004722,63.945722,SHUTTER_OPEN,6.10,556.11,2.70,254,7.2
2024-11-21T21:10:00,1.34,38.500165,64.082339,SHUTTER_OPEN,6.30,556.12,2.40,245,7.8
2024-11-21T21:11:00,1.34,38.027081,64.225442,SHUTTER_OPEN,6.50,556.11,2.10,246,6.9
2024-11-21T21:12:00,1.37,37.551003,64.366750,SHUTTER_OPEN,6.50,556.09,2.10,274,4.0
2024-11-21T21:13:00,1.37,37.069848,64.506511,SHUTTER_OPEN,6.50,556.11,2.70,276,4.9
2024-11-21T21:14:00,1.39,36.583257,64.644837,SHUTTER_OPEN,6.70,556.10,2.40,274,5.1
2024-11-21T21:15:00,1.39,36.092180,64.781506,SHUTTER_OPEN,7.10,556.10,2.30,269,4.8
2024-11-21T21:16:00,1.37,35.595455,64.916734,SHUTTER_OPEN,7.10,556.16,2.90,244,8.1
2024-11-21T21:17:00,1.38,70.299910,56.203521,SHUTTER_OPEN,7.50,556.10,2.20,245,4.8
2024-11-21T21:18:00,1.38,70.014344,56.420478,SHUTTER_OPEN,7.80,556.13,2.70,255,6.7
2024-11-21T21:19:00,1.36,69.776059,56.637219,SHUTTER_OPEN,8.30,556.15,2.30,274,4.7
2024-11-21T21:20:00,1.40,69.576644,56.853096,SHUTTER_OPEN,8.60,556.15,3.00,251,6.0
2024-11-21T21:21:00,1.36,69.353696,57.069088,SHUTTER_OPEN,8.20,556.14,2.60,238,6.0
2024-11-21T21:22:00,1.37,69.108557,57.285179,SHUTTER_OPEN,7.90,556.14,2.40,236,6.6
2024-11-21T21:23:00,1.40,68.902109,57.505350,SHUTTER_OPEN,8.20,556.15,2.30,243,7.3
2024-11-21T21:24:00,1.37,68.651532,57.715330,SHUTTER_OPEN,8.30,556.17,2.00,261,4.4
2024-11-21T21:25:00,1.38,68.421745,57.930084,SHUTTER_OPEN,9.40,556.18,2.00,260,5.6
2024-11-21T21:26:00,1.49,-47.715601,44.795902,SHUTTER_OPEN,9.10,556.21,2.10,255,6.3
2024-11-21T21:27:00,1.56,-55.470461,44.537216,SHUTTER_OPEN,9.40,556.21,2.40,246,6.7
2024-11-21T21:28:00,1.60,-55.626119,44.346672,SHUTTER_OPEN,9.40,556.20,2.00,252,5.1
2024-11-21T21:29:00,1.56,-55.907343,44.155778,SHUTTER_OPEN,9.60,556.24,2.10,248,8.1
2024-11-21T21:30:00,1.50,-56.114356,43.964385,SHUTTER_OPEN,9.70,556.29,2.20,250,6.7
2024-11-21T21:31:00,1.41,-56.341184,43.765133,SHUTTER_OPEN,9.60,556.26,2.30,247,6.2
2024-11-21T21:32:00,1.38,-56.560991,43.587680,SHUTTER_OPEN,9.30,556.32,2.60,250,7.2
2024-11-21T21:33:00,1.39,-54.051776,47.777132,SHUTTER_OPEN,9.00,556.31,2.40,242,6.5
2024-11-21T21:34:00,1.40,-54.249120,47.590168,SHUTTER_OPEN,8.80,556.32,2.30,274,3.2
2024-11-21T21:35:00,1.38,-54.468130,47.402904,SHUTTER_OPEN,8.40,556.33,2.50,271,3.9
2024-11-21T21:36:00,1.41,-54.711082,47.215028,SHUTTER_OPEN,8.50,556.36,2.80,240,7.1
2024-11-21T21:37:00,1.40,-54.952065,47.026399,SHUTTER_OPEN,8.90,556.33,2.70,243,5.1
2024-11-21T21:38:00,1.40,-55.190280,46.837406,SHUTTER_OPEN,9.00,556.37,2.80,280,6.1
2024-11-21T21:39:00,1.42,-55.427662,46.647659,SHUTTER_OPEN,8.80,556.38,2.60,251,6.5
2024-11-21T21:40:00,1.45,-55.591078,46.457413,SHUTTER_OPEN,8.80,556.37,2.60,258,4.0
2024-11-21T21:41:00,1.42,-55.897233,46.266828,SHUTTER_OPEN,8.60,556.33,2.30,238,7.6
2024-11-21T21:42:00,1.47,-56.129256,46.075648,SHUTTER_OPEN,8.60,556.37,2.20,259,3.5
2024-11-21T21:43:00,1.50,-56.359604,45.883731,SHUTTER_OPEN,9.50,556.39,2.30,271,5.4
2024-11-21T21:44:00,1.57,-56.588058,45.691583,SHUTTER_OPEN,10.80,556.37,2.10,281,4.8
2024-11-21T21:45:00,1.54,-56.886640,45.497956,SHUTTER_OPEN,11.30,556.37,2.10,284,5.6
2024-11-21T21:46:00,1.51,-56.969450,45.305548,SHUTTER_OPEN,11.60,556.34,2.20,271,4.2
2024-11-21T21:47:00,1.52,-57.263923,45.111853,SHUTTER_OPEN,11.40,556.37,2.40,277,4.5
2024-11-21T21:48:00,1.52,-57.486160,44.917606,SHUTTER_OPEN,11.10,556.35,2.10,274,4.2
2024-11-21T21:49:00,1.52,-57.706691,44.722920,SHUTTER_OPEN,10.50,556.38,2.10,283,6.7
2024-11-21T21:50:00,1.52,-57.926680,44.527884,SHUTTER_OPEN,10.10,556.37,2.40,298,6.9
2024-11-21T21:51:00,1.49,-58.213618,44.331096,SHUTTER_OPEN,10.20,556.39,2.20,286,7.1
2024-11-21T21:52:00,1.49,-58.289261,44.135832,SHUTTER_OPEN,10.30,556.38,2.10,286,6.8
2024-11-21T21:53:00,1.45,-58.573702,43.939496,SHUTTER_OPEN,10.30,556.37,2.30,270,4.2
2024-11-21T21:54:00,1.46,-58.786608,43.742750,SHUTTER_OPEN,10.30,556.40,2.20,273,6.4
2024-11-21T21:55:00,1.44,-58.997652,43.545060,SHUTTER_OPEN,10.10,556.41,1.90,275,4.5
2024-11-21T21:56:00,1.44,-59.207738,43.347119,SHUTTER_OPEN,10.30,556.45,2.10,267,4.4
2024-11-21T21:57:00,1.41,-59.486020,43.147847,SHUTTER_OPEN,10.20,556.39,2.10,265,4.9
2024-11-21T21:58:00,1.38,-59.693200,42.950060,SHUTTER_OPEN,9.60,556.41,2.30,282,8.3
2024-11-21T21:59:00,1.38,-59.828462,42.750940,SHUTTER_OPEN,9.80,556.38,2.00,279,5.5
2024-11-21T22:00:00,1.37,-60.032944,42.551350,SHUTTER_OPEN,11.10,556.43,1.90,281,7.0
2024-11-21T22:01:00,1.36,-60.235649,42.351659,SHUTTER_OPEN,11.70,556.42,2.00,271,4.4
2024-11-21T22:02:00,1.38,-60.437624,42.151238,SHUTTER_OPEN,11.70,556.40,2.10,279,6.3
2024-11-21T22:03:00,1.42,-60.705297,41.949494,SHUTTER_OPEN,11.60,556.40,1.80,282,6.8
2024-11-21T22:04:00,1.42,-60.768799,41.749121,SHUTTER_OPEN,11.80,556.42,1.80,285,6.4
2024-11-21T22:05:00,1.44,-61.033150,41.547794,SHUTTER_OPEN,12.10,556.44,1.70,278,7.5
2024-11-21T22:06:00,1.46,-61.230161,41.345874,SHUTTER_OPEN,12.30,556.44,1.60,281,6.5
2024-11-21T22:07:00,1.44,-61.423720,41.143767,SHUTTER_OPEN,12.30,556.42,1.70,272,4.8
2024-11-21T22:08:00,1.44,-61.617412,40.940744,SHUTTER_OPEN,11.80,556.45,1.80,268,6.2
2024-11-21T22:09:00,1.39,-61.877109,40.736954,SHUTTER_OPEN,11.80,556.47,1.80,259,5.7
2024-11-21T22:10:00,1.36,-61.934497,40.534544,SHUTTER_OPEN,11.70,556.47,1.60,272,6.3
2024-11-21T22:11:00,1.36,-62.190629,40.330689,SHUTTER_OPEN,11.70,556.49,1.40,288,6.8
2024-11-21T22:12:00,1.34,-62.379226,40.126685,SHUTTER_OPEN,11.90,556.50,1.40,274,5.4
2024-11-21T22:13:00,1.36,-62.566392,39.922110,SHUTTER_OPEN,12.00,556.48,1.50,265,7.6
2024-11-21T22:14:00,1.37,-62.752408,39.717448,SHUTTER_OPEN,11.60,556.50,1.50,270,6.7
2024-11-21T22:15:00,1.41,-63.002936,39.511349,SHUTTER_OPEN,11.90,556.51,1.40,284,7.8
2024-11-21T22:16:00,1.43,-63.056343,39.307099,SHUTTER_OPEN,12.30,556.51,1.20,281,7.0
2024-11-21T22:17:00,1.42,-63.303742,39.101160,SHUTTER_OPEN,12.40,556.51,1.20,279,8.7
2024-11-21T22:18:00,1.40,-63.484596,38.895093,SHUTTER_OPEN,12.10,556.53,1.20,281,7.4
2024-11-21T22:19:00,1.43,-63.664907,38.688651,SHUTTER_OPEN,11.90,556.57,1.10,275,6.2
2024-11-21T22:20:00,1.39,-63.844144,38.481796,SHUTTER_OPEN,11.90,556.57,1.00,287,5.6
2024-11-21T22:21:00,1.33,-64.087324,38.273727,SHUTTER_OPEN,12.30,556.58,1.00,276,5.5
2024-11-21T22:22:00,1.36,-64.135877,38.067481,SHUTTER_OPEN,12.40,556.59,1.10,278,7.8
2024-11-21T22:23:00,1.38,-64.374940,37.859454,SHUTTER_OPEN,12.90,556.63,1.00,276,5.7
2024-11-21T22:24:00,1.40,-64.550220,37.651728,SHUTTER_OPEN,13.00,556.60,1.00,273,3.9
2024-11-21T22:25:00,1.40,-64.723465,37.443344,SHUTTER_OPEN,13.20,556.63,0.90,279,6.3
2024-11-21T22:26:00,1.38,-64.896130,37.234682,SHUTTER_OPEN,13.10,556.64,0.90,276,4.5
2024-11-21T22:27:00,1.41,-65.131007,37.025072,SHUTTER_OPEN,13.00,556.62,0.80,279,6.6
2024-11-21T22:28:00,1.42,-65.175843,36.816544,SHUTTER_OPEN,13.10,556.67,0.80,286,6.6
2024-11-21T22:29:00,1.41,-65.407620,36.607290,SHUTTER_OPEN,13.10,556.65,0.80,279,7.1
2024-11-21T22:30:00,1.40,-65.576581,36.397508,SHUTTER_OPEN,12.90,556.64,0.70,281,6.1
2024-11-21T22:31:00,1.39,-65.744127,36.187583,SHUTTER_OPEN,12.80,556.67,0.70,279,6.0
2024-11-21T22:32:00,1.38,-65.910661,35.977112,SHUTTER_OPEN,12.70,556.61,0.70,278,4.8
2024-11-21T22:33:00,1.36,-66.076832,35.766568,SHUTTER_OPEN,12.50,556.62,0.70,278,6.3
2024-11-21T22:34:00,1.37,-66.386926,35.540736,SHUTTER_OPEN,12.60,556.66,0.60,276,4.1
2024-11-21T22:35:00,1.36,-66.404568,35.344682,SHUTTER_OPEN,12.70,556.65,0.70,285,6.5
2024-11-21T22:36:00,1.38,-66.567537,35.133600,SHUTTER_OPEN,12.70,556.66,0.70,274,4.9
2024-11-21T22:37:00,1.37,-66.729025,34.921669,SHUTTER_OPEN,12.70,556.71,0.70,277,6.6
2024-11-21T22:38:00,1.38,-66.889950,34.709969,SHUTTER_OPEN,12.60,556.67,0.70,279,5.4
2024-11-21T22:39:00,1.42,-67.050276,34.497779,SHUTTER_OPEN,12.40,556.68,0.70,278,5.9
2024-11-21T22:40:00,1.38,-67.148616,34.285550,SHUTTER_OPEN,12.40,556.70,0.70,271,5.4
2024-11-21T22:41:00,1.36,-67.367585,34.072771,SHUTTER_OPEN,12.00,556.69,0.80,257,4.3
2024-11-21T22:42:00,1.40,-67.524756,33.859961,SHUTTER_OPEN,11.90,556.73,0.80,277,4.4
2024-11-21T22:43:00,1.46,-67.681312,33.646869,SHUTTER_OPEN,12.80,556.68,0.70,278,5.2
2024-11-21T22:44:00,1.42,-67.837711,33.433649,SHUTTER_OPEN,13.20,556.74,0.60,281,5.7
2024-11-21T22:45:00,1.43,-67.991701,33.220105,SHUTTER_OPEN,13.30,556.73,0.50,282,5.8
2024-11-21T22:46:00,1.42,-68.086131,33.006337,SHUTTER_OPEN,13.60,556.73,0.40,277,4.3
2024-11-21T22:47:00,1.42,-68.299189,32.792188,SHUTTER_OPEN,13.60,556.74,0.50,278,5.7
2024-11-21T22:48:00,1.42,-68.451317,32.577924,SHUTTER_OPEN,13.60,556.74,0.50,286,5.5
2024-11-21T22:49:00,1.43,-68.602590,32.363448,SHUTTER_OPEN,13.60,556.75,0.40,275,4.3
2024-11-21T22:50:00,1.43,-68.753824,32.148950,SHUTTER_OPEN,13.70,556.75,0.30,276,4.7
2024-11-21T22:51:00,1.47,-68.903372,31.933904,SHUTTER_OPEN,13.70,556.75,0.30,278,3.8
2024-11-21T22:52:00,1.45,-68.993696,31.718964,SHUTTER_OPEN,13.90,556.71,0.30,274,3.4
2024-11-21T22:53:00,1.48,-69.200881,31.503359,SHUTTER_OPEN,13.90,556.76,0.20,278,5.2
2024-11-21T22:54:00,1.47,-69.348256,31.288013,SHUTTER_OPEN,14.20,556.73,0.30,279,4.5
2024-11-21T22:55:00,1.48,-69.495148,31.072364,SHUTTER_OPEN,14.20,556.73,0.30,279,4.3
2024-11-21T22:56:00,1.49,-69.641610,30.856469,SHUTTER_OPEN,14.30,556.75,0.20,280,4.4
